danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,likable
0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,audio_features,1dgWTMoHwTUnQhOQ8SR5fV,spotify:track:1dgWTMoHwTUnQhOQ8SR5fV,https://api.spotify.com/v1/tracks/1dgWTMoHwTUnQhOQ8SR5fV,https://api.spotify.com/v1/audio-analysis/1dgWTMoHwTUnQhOQ8SR5fV,182960,4,0
0.839,0.718,5,-5.615,1,0.084,0.0562,0.0,0.111,0.881,96.996,audio_features,0opSeJdqFHa0iNGqJ3DtmE,spotify:track:0opSeJdqFHa0iNGqJ3DtmE,https://api.spotify.com/v1/tracks/0opSeJdqFHa0iNGqJ3DtmE,https://api.spotify.com/v1/audio-analysis/0opSeJdqFHa0iNGqJ3DtmE,146133,4,0
0.372,0.438,2,-9.422,0,0.0584,0.517,1.49e-06,0.116,0.475,154.848,audio_features,4jSCSnMnIXnRbMPM0qLRVX,spotify:track:4jSCSnMnIXnRbMPM0qLRVX,https://api.spotify.com/v1/tracks/4jSCSnMnIXnRbMPM0qLRVX,https://api.spotify.com/v1/audio-analysis/4jSCSnMnIXnRbMPM0qLRVX,181547,3,0
0.484,0.966,7,-7.094,1,0.0797,8.83e-05,0.0455,0.048,0.175,139.972,audio_features,7pczoeIkihynLe4VgWEQUx,spotify:track:7pczoeIkihynLe4VgWEQUx,https://api.spotify.com/v1/tracks/7pczoeIkihynLe4VgWEQUx,https://api.spotify.com/v1/audio-analysis/7pczoeIkihynLe4VgWEQUx,279000,4,0
0.856,0.65,1,-4.0,0,0.0952,0.15,1.13e-06,0.375,0.893,128.03,audio_features,5mcYWxQAAlqGAhEPqVMMR5,spotify:track:5mcYWxQAAlqGAhEPqVMMR5,https://api.spotify.com/v1/tracks/5mcYWxQAAlqGAhEPqVMMR5,https://api.spotify.com/v1/audio-analysis/5mcYWxQAAlqGAhEPqVMMR5,125080,4,0
0.276,0.965,6,-4.153,1,0.207,4.28e-06,0.0717,0.145,0.437,136.22,audio_features,5gb2BesEN6FrtuApkKPPW2,spotify:track:5gb2BesEN6FrtuApkKPPW2,https://api.spotify.com/v1/tracks/5gb2BesEN6FrtuApkKPPW2,https://api.spotify.com/v1/audio-analysis/5gb2BesEN6FrtuApkKPPW2,152147,4,0
0.345,0.667,0,-6.72,1,0.034,0.174,1.75e-05,0.245,0.354,177.927,audio_features,4mpfJizAX6YGwRRU1hIr0q,spotify:track:4mpfJizAX6YGwRRU1hIr0q,https://api.spotify.com/v1/tracks/4mpfJizAX6YGwRRU1hIr0q,https://api.spotify.com/v1/audio-analysis/4mpfJizAX6YGwRRU1hIr0q,362240,3,0
0.827,0.495,2,-10.623,0,0.0381,0.253,0.0259,0.0798,0.741,100.028,audio_features,5W0GIUYxM787mpfkl84hSF,spotify:track:5W0GIUYxM787mpfkl84hSF,https://api.spotify.com/v1/tracks/5W0GIUYxM787mpfkl84hSF,https://api.spotify.com/v1/audio-analysis/5W0GIUYxM787mpfkl84hSF,314608,4,0
0.632,0.826,7,-3.863,1,0.0426,0.0946,0.0,0.64,0.371,139.902,audio_features,1WZFduS35Z3BXWg3hLAqdv,spotify:track:1WZFduS35Z3BXWg3hLAqdv,https://api.spotify.com/v1/tracks/1WZFduS35Z3BXWg3hLAqdv,https://api.spotify.com/v1/audio-analysis/1WZFduS35Z3BXWg3hLAqdv,288857,4,0
0.773,0.688,11,-6.935,0,0.146,0.454,0.0,0.214,0.441,96.955,audio_features,6QzkbRRLWTEcFE0NyOX1Dt,spotify:track:6QzkbRRLWTEcFE0NyOX1Dt,https://api.spotify.com/v1/tracks/6QzkbRRLWTEcFE0NyOX1Dt,https://api.spotify.com/v1/audio-analysis/6QzkbRRLWTEcFE0NyOX1Dt,197938,4,0
0.461,0.982,4,-5.091,0,0.0948,2.97e-06,0.921,0.193,0.3,102.528,audio_features,2JIbpxyklwMF01YPqJG7uq,spotify:track:2JIbpxyklwMF01YPqJG7uq,https://api.spotify.com/v1/tracks/2JIbpxyklwMF01YPqJG7uq,https://api.spotify.com/v1/audio-analysis/2JIbpxyklwMF01YPqJG7uq,209932,4,0
0.537,0.66,9,-7.174,1,0.0296,0.455,0.0,0.135,0.574,148.096,audio_features,3xdjjKMcMOFgo1eQrfbogM,spotify:track:3xdjjKMcMOFgo1eQrfbogM,https://api.spotify.com/v1/tracks/3xdjjKMcMOFgo1eQrfbogM,https://api.spotify.com/v1/audio-analysis/3xdjjKMcMOFgo1eQrfbogM,298373,4,0
0.595,0.645,1,-5.877,1,0.0744,0.708,0.00884,0.11,0.367,81.969,audio_features,0TxPln0uhql4ucFGk1XISM,spotify:track:0TxPln0uhql4ucFGk1XISM,https://api.spotify.com/v1/tracks/0TxPln0uhql4ucFGk1XISM,https://api.spotify.com/v1/audio-analysis/0TxPln0uhql4ucFGk1XISM,170387,4,0
0.781,0.59,7,-6.475,1,0.305,0.589,0.0,0.107,0.53,83.978,audio_features,1LH8gbxJsh9PmHozgPdWGu,spotify:track:1LH8gbxJsh9PmHozgPdWGu,https://api.spotify.com/v1/tracks/1LH8gbxJsh9PmHozgPdWGu,https://api.spotify.com/v1/audio-analysis/1LH8gbxJsh9PmHozgPdWGu,211475,4,0
0.33,0.826,9,-2.479,0,0.0466,0.0123,5.79e-05,0.687,0.456,137.579,audio_features,4NSUSn0ypWV9tnB88Loygy,spotify:track:4NSUSn0ypWV9tnB88Loygy,https://api.spotify.com/v1/tracks/4NSUSn0ypWV9tnB88Loygy,https://api.spotify.com/v1/audio-analysis/4NSUSn0ypWV9tnB88Loygy,200973,4,0
0.658,0.617,9,-6.956,1,0.0332,0.242,0.784,0.136,0.496,122.429,audio_features,1cIwLNrMYQ87bv1fEOZCme,spotify:track:1cIwLNrMYQ87bv1fEOZCme,https://api.spotify.com/v1/tracks/1cIwLNrMYQ87bv1fEOZCme,https://api.spotify.com/v1/audio-analysis/1cIwLNrMYQ87bv1fEOZCme,250182,4,0
0.54,0.664,11,-7.033,0,0.0825,0.402,0.498,0.111,0.0817,89.007,audio_features,1nSa9txVd99cY58ztHwMKc,spotify:track:1nSa9txVd99cY58ztHwMKc,https://api.spotify.com/v1/tracks/1nSa9txVd99cY58ztHwMKc,https://api.spotify.com/v1/audio-analysis/1nSa9txVd99cY58ztHwMKc,202923,4,0
0.495,0.925,8,-3.323,0,0.136,0.000183,0.131,0.14,0.495,173.977,audio_features,1hMe8GvsGxd2Z442FDVg5Y,spotify:track:1hMe8GvsGxd2Z442FDVg5Y,https://api.spotify.com/v1/tracks/1hMe8GvsGxd2Z442FDVg5Y,https://api.spotify.com/v1/audio-analysis/1hMe8GvsGxd2Z442FDVg5Y,180173,4,0
0.571,0.693,6,-8.234,0,0.0545,0.00536,0.0,0.173,0.393,168.169,audio_features,0EhpEsp4L0oRGM0vmeaN5e,spotify:track:0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/tracks/0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/audio-analysis/0EhpEsp4L0oRGM0vmeaN5e,232253,4,0
0.333,0.699,5,-6.088,1,0.0347,0.384,3.32e-05,0.623,0.662,154.884,audio_features,5ERX02VzXA9LLqxz6cShap,spotify:track:5ERX02VzXA9LLqxz6cShap,https://api.spotify.com/v1/tracks/5ERX02VzXA9LLqxz6cShap,https://api.spotify.com/v1/audio-analysis/5ERX02VzXA9LLqxz6cShap,215203,4,0
0.467,0.996,9,-1.308,0,0.269,4.46e-05,0.0298,0.374,0.422,149.937,audio_features,3SyPQjd6eabSThIx1Ylfal,spotify:track:3SyPQjd6eabSThIx1Ylfal,https://api.spotify.com/v1/tracks/3SyPQjd6eabSThIx1Ylfal,https://api.spotify.com/v1/audio-analysis/3SyPQjd6eabSThIx1Ylfal,189735,4,0
0.487,0.941,7,-5.384,1,0.0597,6.98e-05,0.134,0.0878,0.0546,101.013,audio_features,7mWtTWEiqYOkKR5UDQroqR,spotify:track:7mWtTWEiqYOkKR5UDQroqR,https://api.spotify.com/v1/tracks/7mWtTWEiqYOkKR5UDQroqR,https://api.spotify.com/v1/audio-analysis/7mWtTWEiqYOkKR5UDQroqR,285080,4,0
0.552,0.266,9,-14.036,1,0.151,0.214,0.337,0.2,0.0381,108.957,audio_features,6BglykM1UEgkV8uURqYlXH,spotify:track:6BglykM1UEgkV8uURqYlXH,https://api.spotify.com/v1/tracks/6BglykM1UEgkV8uURqYlXH,https://api.spotify.com/v1/audio-analysis/6BglykM1UEgkV8uURqYlXH,259159,4,0
0.403,0.551,11,-5.615,0,0.0611,0.00399,1.24e-05,0.528,0.315,75.704,audio_features,4XuK9jJP3mpYBq5qf68vfF,spotify:track:4XuK9jJP3mpYBq5qf68vfF,https://api.spotify.com/v1/tracks/4XuK9jJP3mpYBq5qf68vfF,https://api.spotify.com/v1/audio-analysis/4XuK9jJP3mpYBq5qf68vfF,173161,4,0
0.701,0.65,6,-6.313,1,0.104,0.291,0.0,0.112,0.647,90.003,audio_features,0ada5XsQGLPUVbmTCkAP49,spotify:track:0ada5XsQGLPUVbmTCkAP49,https://api.spotify.com/v1/tracks/0ada5XsQGLPUVbmTCkAP49,https://api.spotify.com/v1/audio-analysis/0ada5XsQGLPUVbmTCkAP49,160212,4,0
0.513,0.978,2,-3.641,1,0.224,0.000926,0.881,0.0963,0.236,134.945,audio_features,0DTKX0zPhXSrvIOHdJxv6q,spotify:track:0DTKX0zPhXSrvIOHdJxv6q,https://api.spotify.com/v1/tracks/0DTKX0zPhXSrvIOHdJxv6q,https://api.spotify.com/v1/audio-analysis/0DTKX0zPhXSrvIOHdJxv6q,248560,4,0
0.468,0.984,0,-5.457,1,0.102,4.97e-05,0.661,0.501,0.0432,130.022,audio_features,0ieUAXNchbeeMZMMxM2Slu,spotify:track:0ieUAXNchbeeMZMMxM2Slu,https://api.spotify.com/v1/tracks/0ieUAXNchbeeMZMMxM2Slu,https://api.spotify.com/v1/audio-analysis/0ieUAXNchbeeMZMMxM2Slu,237160,4,0
0.733,0.684,2,-4.748,1,0.177,0.142,0.0,0.179,0.437,142.04,audio_features,7rSnKi58HPIVC0FVyh04Q1,spotify:track:7rSnKi58HPIVC0FVyh04Q1,https://api.spotify.com/v1/tracks/7rSnKi58HPIVC0FVyh04Q1,https://api.spotify.com/v1/audio-analysis/7rSnKi58HPIVC0FVyh04Q1,165640,4,0
0.528,0.856,7,-4.605,1,0.0351,0.052,0.0,0.0988,0.572,87.019,audio_features,4hnK8P3v7kE7T4PMBYwRhu,spotify:track:4hnK8P3v7kE7T4PMBYwRhu,https://api.spotify.com/v1/tracks/4hnK8P3v7kE7T4PMBYwRhu,https://api.spotify.com/v1/audio-analysis/4hnK8P3v7kE7T4PMBYwRhu,219213,4,0
0.577,0.648,1,-4.235,0,0.189,0.494,0.919,0.113,0.295,178.5,audio_features,42JpcqbKr2Zq55hoixtq34,spotify:track:42JpcqbKr2Zq55hoixtq34,https://api.spotify.com/v1/tracks/42JpcqbKr2Zq55hoixtq34,https://api.spotify.com/v1/audio-analysis/42JpcqbKr2Zq55hoixtq34,161926,4,0
0.568,0.646,2,-4.369,0,0.219,0.231,0.0,0.12,0.24,143.877,audio_features,3QqJ44HiM84iyZS0G2IKIP,spotify:track:3QqJ44HiM84iyZS0G2IKIP,https://api.spotify.com/v1/tracks/3QqJ44HiM84iyZS0G2IKIP,https://api.spotify.com/v1/audio-analysis/3QqJ44HiM84iyZS0G2IKIP,212658,1,0
0.879,0.633,5,-5.918,1,0.0476,0.469,1.96e-06,0.11,0.486,119.994,audio_features,0ZZdfogjRhEGVI0ouw35tL,spotify:track:0ZZdfogjRhEGVI0ouw35tL,https://api.spotify.com/v1/tracks/0ZZdfogjRhEGVI0ouw35tL,https://api.spotify.com/v1/audio-analysis/0ZZdfogjRhEGVI0ouw35tL,159307,4,0
0.45,0.9,5,-6.948,1,0.0575,0.000562,0.00419,0.816,0.414,159.976,audio_features,3Ikpm8FSxVV5ho2nUjRK4o,spotify:track:3Ikpm8FSxVV5ho2nUjRK4o,https://api.spotify.com/v1/tracks/3Ikpm8FSxVV5ho2nUjRK4o,https://api.spotify.com/v1/audio-analysis/3Ikpm8FSxVV5ho2nUjRK4o,309627,4,0
0.438,0.994,0,-3.092,1,0.151,0.00316,0.000938,0.129,0.0461,99.969,audio_features,6sWKMPDGVA0sMS8ARy6OHL,spotify:track:6sWKMPDGVA0sMS8ARy6OHL,https://api.spotify.com/v1/tracks/6sWKMPDGVA0sMS8ARy6OHL,https://api.spotify.com/v1/audio-analysis/6sWKMPDGVA0sMS8ARy6OHL,273600,3,0
0.869,0.727,2,-4.956,1,0.121,0.00118,6.97e-05,0.183,0.613,93.989,audio_features,0HINQFSerZ6iMfSsaTO3G5,spotify:track:0HINQFSerZ6iMfSsaTO3G5,https://api.spotify.com/v1/tracks/0HINQFSerZ6iMfSsaTO3G5,https://api.spotify.com/v1/audio-analysis/0HINQFSerZ6iMfSsaTO3G5,159200,4,0
0.663,0.84,9,-5.618,0,0.0453,0.00534,0.342,0.169,0.2,108.022,audio_features,4x6aawsLyPkF3aGPXGvbat,spotify:track:4x6aawsLyPkF3aGPXGvbat,https://api.spotify.com/v1/tracks/4x6aawsLyPkF3aGPXGvbat,https://api.spotify.com/v1/audio-analysis/4x6aawsLyPkF3aGPXGvbat,271136,4,0
0.399,0.927,7,-7.722,1,0.0857,9.77e-05,0.795,0.355,0.124,140.011,audio_features,1LX9OWc23Nskld1JxpSEBr,spotify:track:1LX9OWc23Nskld1JxpSEBr,https://api.spotify.com/v1/tracks/1LX9OWc23Nskld1JxpSEBr,https://api.spotify.com/v1/audio-analysis/1LX9OWc23Nskld1JxpSEBr,161571,4,0
0.291,0.4,2,-10.615,1,0.0306,0.145,1.86e-05,0.259,0.0935,83.112,audio_features,75p6fgACKYIyIhsoG411SZ,spotify:track:75p6fgACKYIyIhsoG411SZ,https://api.spotify.com/v1/tracks/75p6fgACKYIyIhsoG411SZ,https://api.spotify.com/v1/audio-analysis/75p6fgACKYIyIhsoG411SZ,215920,1,0
0.752,0.673,10,-5.792,0,0.153,0.0538,0.0,0.133,0.35,164.009,audio_features,2QqJTIlGKRLJC3onkavYEz,spotify:track:2QqJTIlGKRLJC3onkavYEz,https://api.spotify.com/v1/tracks/2QqJTIlGKRLJC3onkavYEz,https://api.spotify.com/v1/audio-analysis/2QqJTIlGKRLJC3onkavYEz,163902,4,0
0.8,0.564,8,-5.817,1,0.4,0.0287,1.65e-06,0.112,0.318,139.989,audio_features,7sjFIZ1g5QLJLGja3k592K,spotify:track:7sjFIZ1g5QLJLGja3k592K,https://api.spotify.com/v1/tracks/7sjFIZ1g5QLJLGja3k592K,https://api.spotify.com/v1/audio-analysis/7sjFIZ1g5QLJLGja3k592K,150857,4,0
0.738,0.507,9,-6.991,0,0.0272,0.229,0.00151,0.0724,0.7,80.015,audio_features,2DtkXqhFKskzSz1Y2xGepP,spotify:track:2DtkXqhFKskzSz1Y2xGepP,https://api.spotify.com/v1/tracks/2DtkXqhFKskzSz1Y2xGepP,https://api.spotify.com/v1/audio-analysis/2DtkXqhFKskzSz1Y2xGepP,237244,4,0
0.565,0.937,1,-5.128,1,0.061,0.000419,0.00532,0.379,0.372,95.517,audio_features,3zbxWnJmnyx21pNE480g6G,spotify:track:3zbxWnJmnyx21pNE480g6G,https://api.spotify.com/v1/tracks/3zbxWnJmnyx21pNE480g6G,https://api.spotify.com/v1/audio-analysis/3zbxWnJmnyx21pNE480g6G,186201,4,0
0.428,0.78,0,-3.472,1,0.0373,0.083,0.0,0.115,0.431,147.986,audio_features,16PNN9wK1LbedzcTp7y8y0,spotify:track:16PNN9wK1LbedzcTp7y8y0,https://api.spotify.com/v1/tracks/16PNN9wK1LbedzcTp7y8y0,https://api.spotify.com/v1/audio-analysis/16PNN9wK1LbedzcTp7y8y0,196000,4,0
0.78,0.866,11,-4.007,0,0.357,0.169,0.0,0.289,0.813,129.958,audio_features,38UFGClox8osXIiX5CLrKz,spotify:track:38UFGClox8osXIiX5CLrKz,https://api.spotify.com/v1/tracks/38UFGClox8osXIiX5CLrKz,https://api.spotify.com/v1/audio-analysis/38UFGClox8osXIiX5CLrKz,217365,4,0
0.644,0.867,11,-4.18,0,0.0383,0.001,0.0,0.105,0.687,124.997,audio_features,21aOLk12MksET8AsbU0SI6,spotify:track:21aOLk12MksET8AsbU0SI6,https://api.spotify.com/v1/tracks/21aOLk12MksET8AsbU0SI6,https://api.spotify.com/v1/audio-analysis/21aOLk12MksET8AsbU0SI6,199919,4,0
0.827,0.835,7,-8.187,1,0.0338,0.0267,0.775,0.0517,0.45,122.018,audio_features,6I3V9utY0oXxFjvMfDgXhS,spotify:track:6I3V9utY0oXxFjvMfDgXhS,https://api.spotify.com/v1/tracks/6I3V9utY0oXxFjvMfDgXhS,https://api.spotify.com/v1/audio-analysis/6I3V9utY0oXxFjvMfDgXhS,181004,4,0
0.409,0.485,9,-8.774,1,0.102,0.178,2.22e-06,0.193,0.119,59.05,audio_features,1w0xrKoe3aJlkLf6SDq9CN,spotify:track:1w0xrKoe3aJlkLf6SDq9CN,https://api.spotify.com/v1/tracks/1w0xrKoe3aJlkLf6SDq9CN,https://api.spotify.com/v1/audio-analysis/1w0xrKoe3aJlkLf6SDq9CN,211801,4,0
0.399,0.932,6,-5.633,0,0.107,0.000192,0.224,0.18,0.394,193.93,audio_features,645e2PzMglhBceqVpQOSoI,spotify:track:645e2PzMglhBceqVpQOSoI,https://api.spotify.com/v1/tracks/645e2PzMglhBceqVpQOSoI,https://api.spotify.com/v1/audio-analysis/645e2PzMglhBceqVpQOSoI,272773,3,0
0.644,0.848,4,-4.952,0,0.0511,0.00416,0.0168,0.0629,0.283,99.989,audio_features,5jnp8E61wcoF6qIEtDHQnJ,spotify:track:5jnp8E61wcoF6qIEtDHQnJ,https://api.spotify.com/v1/tracks/5jnp8E61wcoF6qIEtDHQnJ,https://api.spotify.com/v1/audio-analysis/5jnp8E61wcoF6qIEtDHQnJ,211200,4,0
0.556,0.762,1,-1.961,0,0.0299,0.463,0.0,0.0957,0.225,135.013,audio_features,57rOXabUKgkrwHPSqzo4s5,spotify:track:57rOXabUKgkrwHPSqzo4s5,https://api.spotify.com/v1/tracks/57rOXabUKgkrwHPSqzo4s5,https://api.spotify.com/v1/audio-analysis/57rOXabUKgkrwHPSqzo4s5,270222,4,0
0.554,0.52,0,-10.824,1,0.033,0.0535,0.464,0.16,0.0666,117.957,audio_features,3QrSJLpoM2J5qHSE3wgWCW,spotify:track:3QrSJLpoM2J5qHSE3wgWCW,https://api.spotify.com/v1/tracks/3QrSJLpoM2J5qHSE3wgWCW,https://api.spotify.com/v1/audio-analysis/3QrSJLpoM2J5qHSE3wgWCW,231618,4,0
0.731,0.549,6,-6.749,0,0.0329,0.0154,9.12e-06,0.0825,0.449,137.915,audio_features,6GwtJzM3yffZ4FJ39QuUcE,spotify:track:6GwtJzM3yffZ4FJ39QuUcE,https://api.spotify.com/v1/tracks/6GwtJzM3yffZ4FJ39QuUcE,https://api.spotify.com/v1/audio-analysis/6GwtJzM3yffZ4FJ39QuUcE,197701,4,0
0.495,0.602,9,-6.445,1,0.13,0.08,0.0,0.347,0.298,69.888,audio_features,2LN7oMYv9m9xzDrCy4AMqu,spotify:track:2LN7oMYv9m9xzDrCy4AMqu,https://api.spotify.com/v1/tracks/2LN7oMYv9m9xzDrCy4AMqu,https://api.spotify.com/v1/audio-analysis/2LN7oMYv9m9xzDrCy4AMqu,201467,4,0
0.388,0.979,4,-3.296,0,0.161,4.34e-05,0.0,0.0752,0.0582,140.03,audio_features,70TLs0LJ6hG2m7lq21kqdV,spotify:track:70TLs0LJ6hG2m7lq21kqdV,https://api.spotify.com/v1/tracks/70TLs0LJ6hG2m7lq21kqdV,https://api.spotify.com/v1/audio-analysis/70TLs0LJ6hG2m7lq21kqdV,181097,4,0
0.631,0.709,2,-4.666,1,0.0505,0.0963,0.0,0.376,0.2,84.504,audio_features,0WZFN4E8HrmGUU0EMyKQ8c,spotify:track:0WZFN4E8HrmGUU0EMyKQ8c,https://api.spotify.com/v1/tracks/0WZFN4E8HrmGUU0EMyKQ8c,https://api.spotify.com/v1/audio-analysis/0WZFN4E8HrmGUU0EMyKQ8c,176443,4,0
0.375,0.966,4,-5.096,0,0.15,5.56e-05,0.0479,0.159,0.162,118.144,audio_features,5jFuZGmz1VmEmx31wP7lDy,spotify:track:5jFuZGmz1VmEmx31wP7lDy,https://api.spotify.com/v1/tracks/5jFuZGmz1VmEmx31wP7lDy,https://api.spotify.com/v1/audio-analysis/5jFuZGmz1VmEmx31wP7lDy,238319,4,0
0.665,0.724,7,-4.862,0,0.0904,0.174,0.0,0.17,0.406,134.914,audio_features,5v4OvUHVi7LxQxIXzTPNww,spotify:track:5v4OvUHVi7LxQxIXzTPNww,https://api.spotify.com/v1/tracks/5v4OvUHVi7LxQxIXzTPNww,https://api.spotify.com/v1/audio-analysis/5v4OvUHVi7LxQxIXzTPNww,153183,4,0
0.496,0.91,2,-5.837,1,0.0499,1.91e-05,0.0282,0.139,0.514,141.967,audio_features,2PJ9Aqx5dF2BQtJXZqbCx2,spotify:track:2PJ9Aqx5dF2BQtJXZqbCx2,https://api.spotify.com/v1/tracks/2PJ9Aqx5dF2BQtJXZqbCx2,https://api.spotify.com/v1/audio-analysis/2PJ9Aqx5dF2BQtJXZqbCx2,277374,4,0
0.522,0.954,0,-6.468,1,0.0514,0.00283,0.197,0.119,0.329,105.012,audio_features,2IwBtsToltEHPDn8QJqHaC,spotify:track:2IwBtsToltEHPDn8QJqHaC,https://api.spotify.com/v1/tracks/2IwBtsToltEHPDn8QJqHaC,https://api.spotify.com/v1/audio-analysis/2IwBtsToltEHPDn8QJqHaC,326772,4,0
0.566,0.447,1,-8.303,1,0.0372,0.418,0.00443,0.114,0.0394,101.171,audio_features,3y8fG2oGK5sx7liKZ9oyx7,spotify:track:3y8fG2oGK5sx7liKZ9oyx7,https://api.spotify.com/v1/tracks/3y8fG2oGK5sx7liKZ9oyx7,https://api.spotify.com/v1/audio-analysis/3y8fG2oGK5sx7liKZ9oyx7,227556,3,0
0.261,0.935,1,-10.595,1,0.109,2.26e-05,7.11e-05,0.0743,0.221,143.92,audio_features,6WvDSdmAlcO9h2FWtsSYjN,spotify:track:6WvDSdmAlcO9h2FWtsSYjN,https://api.spotify.com/v1/tracks/6WvDSdmAlcO9h2FWtsSYjN,https://api.spotify.com/v1/audio-analysis/6WvDSdmAlcO9h2FWtsSYjN,312271,4,0
0.63,0.754,2,-3.564,1,0.0284,0.0963,0.0,0.268,0.73,95.999,audio_features,0bPnT6i9H1p8Vd85GS6Z7I,spotify:track:0bPnT6i9H1p8Vd85GS6Z7I,https://api.spotify.com/v1/tracks/0bPnT6i9H1p8Vd85GS6Z7I,https://api.spotify.com/v1/audio-analysis/0bPnT6i9H1p8Vd85GS6Z7I,172253,4,0
0.92,0.833,1,-3.18,1,0.253,0.0277,0.0,0.0596,0.645,141.034,audio_features,4PklAHGXT5ityno3IA8SKd,spotify:track:4PklAHGXT5ityno3IA8SKd,https://api.spotify.com/v1/tracks/4PklAHGXT5ityno3IA8SKd,https://api.spotify.com/v1/audio-analysis/4PklAHGXT5ityno3IA8SKd,165726,4,0
0.597,0.418,2,-9.915,0,0.0323,0.642,0.0503,0.105,0.281,71.962,audio_features,5gnJNseKb5HxcCGCJ8HGZh,spotify:track:5gnJNseKb5HxcCGCJ8HGZh,https://api.spotify.com/v1/tracks/5gnJNseKb5HxcCGCJ8HGZh,https://api.spotify.com/v1/audio-analysis/5gnJNseKb5HxcCGCJ8HGZh,365440,4,0
0.872,0.543,10,-5.436,0,0.108,0.404,3.3e-06,0.0829,0.452,95.019,audio_features,0IexmD3A6JSdhVTFGbu1NZ,spotify:track:0IexmD3A6JSdhVTFGbu1NZ,https://api.spotify.com/v1/tracks/0IexmD3A6JSdhVTFGbu1NZ,https://api.spotify.com/v1/audio-analysis/0IexmD3A6JSdhVTFGbu1NZ,158261,4,0
0.444,0.975,1,-5.669,1,0.0474,0.00704,0.0129,0.144,0.355,177.013,audio_features,6onJXFCCG302XlD7j0puR8,spotify:track:6onJXFCCG302XlD7j0puR8,https://api.spotify.com/v1/tracks/6onJXFCCG302XlD7j0puR8,https://api.spotify.com/v1/audio-analysis/6onJXFCCG302XlD7j0puR8,224589,4,0
0.662,0.657,7,-10.002,1,0.0345,0.288,0.856,0.102,0.0584,117.986,audio_features,24upABZ8A0sAepfu91sEYr,spotify:track:24upABZ8A0sAepfu91sEYr,https://api.spotify.com/v1/tracks/24upABZ8A0sAepfu91sEYr,https://api.spotify.com/v1/audio-analysis/24upABZ8A0sAepfu91sEYr,390639,4,0
0.612,0.822,9,-6.418,1,0.0428,0.000719,0.00019,0.14,0.686,128.018,audio_features,1KyA5lXW7cAgMLwxRdVAu3,spotify:track:1KyA5lXW7cAgMLwxRdVAu3,https://api.spotify.com/v1/tracks/1KyA5lXW7cAgMLwxRdVAu3,https://api.spotify.com/v1/audio-analysis/1KyA5lXW7cAgMLwxRdVAu3,226093,4,0
0.427,0.603,7,-7.812,1,0.0309,0.0026,0.0125,0.156,0.178,75.058,audio_features,64LxDEEDDtQfb4bTadJsyX,spotify:track:64LxDEEDDtQfb4bTadJsyX,https://api.spotify.com/v1/tracks/64LxDEEDDtQfb4bTadJsyX,https://api.spotify.com/v1/audio-analysis/64LxDEEDDtQfb4bTadJsyX,184000,4,0
0.685,0.591,4,-8.628,1,0.0959,0.00748,0.844,0.12,0.493,150.016,audio_features,3XmNMIucTYuXOEpAjcaeVi,spotify:track:3XmNMIucTYuXOEpAjcaeVi,https://api.spotify.com/v1/tracks/3XmNMIucTYuXOEpAjcaeVi,https://api.spotify.com/v1/audio-analysis/3XmNMIucTYuXOEpAjcaeVi,176000,4,0
0.624,0.566,7,-7.678,0,0.0442,0.47,0.0476,0.105,0.695,82.969,audio_features,3xOt8ADrsq52yDivtBZfS6,spotify:track:3xOt8ADrsq52yDivtBZfS6,https://api.spotify.com/v1/tracks/3xOt8ADrsq52yDivtBZfS6,https://api.spotify.com/v1/audio-analysis/3xOt8ADrsq52yDivtBZfS6,243203,4,0
0.655,0.56,9,-6.857,1,0.0486,0.749,0.0,0.115,0.599,140.975,audio_features,56eGOeSsqdg3FLxdo83TwV,spotify:track:56eGOeSsqdg3FLxdo83TwV,https://api.spotify.com/v1/tracks/56eGOeSsqdg3FLxdo83TwV,https://api.spotify.com/v1/audio-analysis/56eGOeSsqdg3FLxdo83TwV,198440,4,0
0.333,0.948,10,-6.383,0,0.11,0.000265,0.0,0.0745,0.344,175.073,audio_features,5fqssXsp0MIyarjoidnV3l,spotify:track:5fqssXsp0MIyarjoidnV3l,https://api.spotify.com/v1/tracks/5fqssXsp0MIyarjoidnV3l,https://api.spotify.com/v1/audio-analysis/5fqssXsp0MIyarjoidnV3l,282547,4,0
0.732,0.458,5,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,audio_features,7mldq42yDuxiUNn08nvzHO,spotify:track:7mldq42yDuxiUNn08nvzHO,https://api.spotify.com/v1/tracks/7mldq42yDuxiUNn08nvzHO,https://api.spotify.com/v1/audio-analysis/7mldq42yDuxiUNn08nvzHO,165387,4,0
0.761,0.665,1,-5.082,1,0.0454,0.146,6.9e-06,0.171,0.574,146.024,audio_features,2ixTL8BqsPxaH9qPgEhFV1,spotify:track:2ixTL8BqsPxaH9qPgEhFV1,https://api.spotify.com/v1/tracks/2ixTL8BqsPxaH9qPgEhFV1,https://api.spotify.com/v1/audio-analysis/2ixTL8BqsPxaH9qPgEhFV1,229067,4,0
